iter	MAPE	MAE	RMSE
4821	0.08866618936	83834.71201	364960.1767
4822	0.08866234885	83832.65855	364959.6052
4823	0.08866050539	83831.29538	364959.1081
4824	0.08865698163	83819.90365	364897.8255
4825	0.08865289969	83818.11741	364896.5403
4826	0.08865135149	83817.66177	364896.0822
4827	0.08864519538	83816.27004	364895.6139
4828	0.0886389669	83814.49911	364895.0529
4829	0.08863799787	83808.95614	364885.8935
4830	0.08863611487	83807.94569	364885.0418
4831	0.08863473611	83804.83169	364866.2287
4832	0.08863006597	83803.48434	364865.5713
4833	0.08862665368	83800.32506	364855.3552
4834	0.08862432739	83797.38294	364845.5805
4835	0.08861385703	83793.92882	364845.259
4836	0.08861142032	83791.5788	364842.8012
4837	0.08861189486	83791.57492	364842.722
4838	0.08860987225	83788.15508	364825.3936
4839	0.0886093536	83787.13224	364825.084
4840	0.08860509823	83781.48119	364824.992
4841	0.08860236087	83778.55294	364822.5592
4842	0.08859812648	83765.01958	364795.2141
4843	0.08859644564	83757.17431	364765.7705
4844	0.08859288227	83755.81149	364764.8878
4845	0.08858859538	83750.29147	364746.6504
4846	0.08857924914	83746.27692	364745.4055
4847	0.0885764168	83742.10031	364740.2592
4848	0.08857259457	83740.58086	364739.9711
4849	0.08857170193	83739.9015	364739.5884
4850	0.08856515509	83736.77661	364738.6189
4851	0.0885592692	83732.23427	364736.8525
4852	0.0885545332	83719.06271	364711.2787
4853	0.08854860936	83717.41342	364710.5082
4854	0.08854715428	83714.61759	364707.6524
4855	0.08854583656	83713.18833	364705.6545
4856	0.0885439861	83712.63605	364705.5404
4857	0.08853077325	83709.85499	364704.7925
4858	0.08852980905	83709.49452	364704.7122
4859	0.08852738624	83707.97573	364704.0133
4860	0.08852566671	83705.24638	364703.6127
4861	0.08851896623	83703.30316	364702.9489
4862	0.08851783668	83703.01981	364702.629
4863	0.08851292909	83699.65395	364701.4332
4864	0.0885077024	83695.15784	364699.6202
4865	0.08850633514	83690.3309	364692.9084
4866	0.08850118711	83688.32549	364692.2409
4867	0.08849982079	83687.78489	364692.0368
4868	0.08849671292	83684.64878	364675.5988
4869	0.08849644214	83684.07333	364675.2223
4870	0.08849381635	83680.38159	364657.336
4871	0.08849321897	83679.34741	364656.3918
4872	0.08849111034	83676.48338	364651.3747
4873	0.08848505637	83664.53583	364642.5566
4874	0.08848172538	83663.06019	364641.7509
4875	0.08847362788	83660.6067	364640.9059
4876	0.0884711316	83658.23711	364638.6435
4877	0.08846542806	83656.64872	364638.0875
4878	0.08846187156	83655.04837	364637.6806
4879	0.08845353017	83652.50135	364636.9177
4880	0.08844617192	83643.99546	364631.9631
4881	0.08844359136	83643.22498	364631.7268
4882	0.08843840532	83641.77311	364630.3668
4883	0.08843667378	83640.25096	364629.8657
4884	0.08843586675	83639.3843	364629.3535
4885	0.08843365588	83634.54788	364622.6474
4886	0.08842659139	83632.59374	364622.3788
4887	0.08842586973	83632.20747	364622.4732
4888	0.08842308823	83630.03393	364621.8747
4889	0.08842064808	83628.9479	364621.7404
4890	0.088418793	83610.89286	363741.6718
4891	0.08841617877	83609.16133	363740.9475
4892	0.08841507612	83607.706	363735.237
4893	0.08841345078	83606.74139	363734.5307
4894	0.08841251628	83605.13812	363733.833
4895	0.08840485639	83601.57171	363733.1415
4896	0.08840290753	83597.33761	363730.4499
4897	0.08839854339	83596.32359	363730.3206
4898	0.08839526291	83595.31331	363729.6403
4899	0.08839372085	83594.43954	363729.3143
4900	0.08838995556	83593.06639	363728.873
4901	0.08838729085	83584.76558	363727.5472
4902	0.08838578283	83583.82523	363727.1083
4903	0.08838441744	83582.97475	363726.5116
4904	0.08837695842	83579.32207	363726.3085
4905	0.08837424417	83577.51056	363725.222
4906	0.08837095268	83575.83294	363724.561
4907	0.08836823832	83573.05162	363722.9104
4908	0.08836712522	83572.11586	363696.3437
4909	0.08836476125	83571.55801	363696.0382
4910	0.08836098164	83570.65342	363695.8105
4911	0.08835953931	83570.44814	363695.5902
4912	0.08835447906	83569.07402	363695.7413
4913	0.08835063934	83565.79204	363694.6147
4914	0.08835096968	83565.61792	363694.4376
4915	0.08834707706	83564.7908	363693.9623
4916	0.08834676148	83564.52333	363694.0037
4917	0.08834266153	83560.97417	363693.9914
4918	0.08834094622	83557.76543	363692.0392
4919	0.08833935818	83557.15045	363691.8409
4920	0.08833502178	83554.29043	363677.0547
4921	0.08833226757	83552.22715	363675.3473
4922	0.08833102014	83551.65603	363675.0865
4923	0.08832521971	83550.09249	363674.1586
4924	0.0883244122	83547.17173	363671.2288
4925	0.08832067418	83546.66216	363671.1561
4926	0.08831659418	83542.39366	363670.3365
4927	0.08831522816	83539.9882	363667.2243
4928	0.08831435582	83537.64085	363665.021
4929	0.08831187419	83536.26152	363664.3601
4930	0.08831053935	83529.05716	363610.3084
4931	0.08830524118	83524.5903	363610.1923
4932	0.08829988368	83521.46901	363609.0812
4933	0.0882985381	83519.91391	363608.7507
4934	0.08829207972	83517.88678	363608.1443
4935	0.08829154995	83504.51965	363316.9121
4936	0.08828933958	83503.80686	363315.9503
4937	0.08828759315	83503.32941	363315.8745
4938	0.08828147366	83500.85399	363315.4284
4939	0.08827820303	83498.07968	363317.0683
4940	0.08826745397	83496.0905	363316.102
4941	0.08826554906	83491.49029	363298.0255
4942	0.08826367067	83490.02111	363297.8751
4943	0.08825624741	83486.75489	363297.1294
4944	0.08825502369	83486.28333	363296.872
4945	0.0882527102	83483.75823	363294.5841
4946	0.088250146	83482.35319	363294.1823
4947	0.08824692679	83480.32876	363292.7341
4948	0.08824352688	83479.06279	363292.3975
4949	0.0882422879	83478.00128	363291.6931
4950	0.08824265899	83477.97509	363291.6787
4951	0.08824192518	83475.31896	363276.7924
4952	0.08824000583	83473.75417	363276.2997
4953	0.08823876999	83472.93787	363276.2212
4954	0.08823367872	83466.08061	363270.9313
4955	0.08823351005	83464.98942	363270.0478
4956	0.08823359247	83464.5434	363269.642
4957	0.08823337127	83462.85152	363265.968
4958	0.08823258306	83460.32249	363265.2431
4959	0.08822936216	83457.57283	363263.263
4960	0.08822681018	83456.65466	363262.5801
4961	0.08822232227	83448.64022	363245.792
4962	0.08821730993	83444.97283	363243.5179
4963	0.08821734817	83444.5666	363241.9463
4964	0.08821701802	83443.91729	363241.0132
4965	0.08821539399	83441.93365	363240.2485
4966	0.08820847564	83438.43042	363239.568
4967	0.08820742829	83437.5041	363239.3756
4968	0.08820101676	83435.27226	363238.9392
4969	0.08820013728	83433.20201	363236.6246
4970	0.08819489227	83428.63733	363235.0151
4971	0.08819038354	83422.68256	363226.6909
4972	0.0881871541	83421.83954	363226.6746
4973	0.08818658764	83420.78811	363224.4963
4974	0.08818477228	83407.12691	363150.807
4975	0.08818326014	83406.65071	363150.5903
4976	0.08818070129	83392.79508	363116.107
4977	0.08817796245	83392.17263	363115.8756
4978	0.08817403458	83384.23271	363084.0314
4979	0.08817219935	83380.64315	363069.7486
4980	0.08816857755	83370.99231	363060.628
4981	0.08816215398	83369.51723	363060.513
4982	0.0881547577	83355.11448	363040.7463
4983	0.08815099722	83350.28664	363026.5532
4984	0.08814983145	83349.53042	363025.9622
4985	0.08814987164	83349.32091	363025.5806
4986	0.08814992173	83348.85123	363025.38
4987	0.08814924425	83346.09762	363022.0683
4988	0.08814738253	83343.85997	363020.8106
4989	0.08814315468	83342.09017	363020.2493
4990	0.08814182903	83339.45678	363014.6765
4991	0.08813345441	83331.3448	363012.3128
4992	0.08813270461	83331.13184	363012.1013
4993	0.08813063737	83330.17908	363011.6757
4994	0.08812656278	83324.59687	362983.1495
4995	0.08812617179	83324.04915	362983.2249
4996	0.08812172355	83318.00219	362978.5467
4997	0.0881184076	83314.7864	362977.8403
4998	0.08811737191	83314.36641	362977.5948
4999	0.08811228551	83311.41362	362976.5065
5000	0.08811035949	83310.90113	362976.396
5001	0.08810924273	83310.23773	362976.0488
5002	0.08810908255	83309.87661	362975.826
5003	0.08810876973	83309.29335	362975.4257
5004	0.08810623929	83308.96619	362975.4184
5005	0.08810538969	83308.70579	362975.4034
5006	0.08810160959	83306.84589	362974.6586
5007	0.08809882839	83301.70677	362970.8696
5008	0.08809684925	83299.79802	362970.4612
5009	0.08809545143	83298.98219	362969.7764
5010	0.0880914217	83296.12444	362969.1346
5011	0.08808942608	83294.65798	362969.1054
5012	0.08808781065	83292.50355	362966.0026
5013	0.08807552407	83289.53542	362965.3003
5014	0.08807030244	83288.6987	362965.1928
5015	0.08806865305	83285.18374	362961.6304
5016	0.08806632927	83284.19166	362961.3656
5017	0.08806290693	83282.93059	362961.1298
5018	0.08805946287	83282.24078	362960.7762
5019	0.08805604922	83279.99684	362959.9349
5020	0.08805591786	83279.62735	362959.7935
5021	0.08805627568	83279.62546	362959.7336
5022	0.08805334636	83278.72831	362959.6248
5023	0.08804615648	83267.94715	362953.0319
5024	0.08804521394	83267.62976	362952.9253
5025	0.08804250757	83266.05162	362951.6745
5026	0.08804036197	83261.69765	362938.7821
5027	0.08803919249	83261.29959	362938.7115
5028	0.08803393004	83259.61067	362937.7858
5029	0.08803305094	83256.23608	362932.9285
5030	0.08803059235	83252.46303	362927.6747
5031	0.08802582562	83251.15413	362927.1303
5032	0.0880254313	83248.28721	362915.302
5033	0.0880236238	83247.36612	362914.8413
5034	0.08802178633	83245.35062	362912.7859
5035	0.08802025387	83244.17758	362912.258
5036	0.08801758293	83243.65753	362911.9109
5037	0.08801641051	83240.56873	362908.0805
5038	0.0880115385	83239.43528	362907.5648
5039	0.0880113998	83238.91141	362906.8871
5040	0.08801100238	83238.61122	362906.7514
5041	0.0880075603	83230.84731	362901.1607
5042	0.08800629179	83230.28913	362900.8548
5043	0.08800460979	83226.22125	362893.0063
5044	0.08800084614	83220.61821	362889.9085
5045	0.08799994056	83220.33074	362889.8058
5046	0.08799514128	83212.96766	362883.8624
5047	0.08799362917	83211.15457	362882.4303
5048	0.08798941579	83205.44418	362879.3248
5049	0.08798647031	83203.36123	362878.5151
5050	0.08798378682	83202.34319	362878.4137
5051	0.08797874567	83200.26569	362877.2557
5052	0.0879768328	83199.74013	362877.0609
5053	0.08797631953	83198.92995	362875.6911
5054	0.08797524251	83198.14506	362875.3431
5055	0.08797412037	83197.52508	362875.0564
5056	0.08797097512	83195.91583	362873.9915
5057	0.08796873077	83193.76026	362872.4883
5058	0.08796415053	83189.08912	362860.5587
5059	0.08796265391	83183.19731	362843.3316
5060	0.08795475044	83180.60899	362842.396
5061	0.08795186808	83179.44948	362842.2945
5062	0.08795013387	83178.12422	362841.1001
5063	0.0879450492	83175.98924	362840.4169
5064	0.08794061268	83174.15878	362839.9333
5065	0.08793279119	83171.37002	362839.3825
5066	0.08792927399	83158.06635	362740.3466
5067	0.08792869406	83157.15141	362740.6134
5068	0.08792651741	83155.09221	362739.7301
5069	0.08792474303	83153.17322	362738.8244
5070	0.08792315158	83152.70983	362738.5414
5071	0.08792300274	83151.87075	362738.0121
5072	0.08792197823	83151.16956	362737.8076
5073	0.08792144	83150.88783	362737.6211
5074	0.08791903352	83149.31144	362737.0867
5075	0.08791855223	83148.97829	362736.9918
5076	0.08791696447	83147.64465	362736.8617
5077	0.08791681506	83147.22567	362736.8969
5078	0.08791246421	83143.64412	362735.42
5079	0.08790914866	83140.00619	362734.1064
5080	0.08790864673	83138.44315	362732.6118
5081	0.08790143578	83137.09889	362732.2541
5082	0.08789744258	83134.99128	362729.5021
5083	0.08789752054	83134.97465	362729.2198
5084	0.0878940947	83133.407	362728.9094
5085	0.08788433728	83131.99926	362728.2733
5086	0.08788278626	83129.90696	362727.2994
5087	0.08788243292	83129.76343	362727.261
5088	0.0878760983	83128.30795	362726.9343
5089	0.08787496174	83127.34665	362725.57
5090	0.08787406291	83123.81206	362719.1783
5091	0.08787019911	83119.10285	362716.9309
5092	0.08786570586	83116.7181	362714.1748
5093	0.0878625601	83115.11944	362714.4371
5094	0.08786060408	83114.28609	362714.2257
5095	0.08786046191	83114.1935	362714.0538
5096	0.08786007849	83113.16222	362709.7337
5097	0.08785736824	83109.69425	362711.9897
5098	0.08785558045	83105.45339	362705.4087
5099	0.08785494421	83104.45948	362704.1536
5100	0.0878496647	83102.48514	362703.4852
5101	0.08784628815	83098.82607	362702.4668
5102	0.08784558787	83098.21818	362702.4785
5103	0.08784267051	83097.50834	362702.54
5104	0.08782705841	83091.35516	362693.7609
5105	0.08782312719	83090.36268	362693.6436
5106	0.08781780602	83087.96265	362692.1167
5107	0.08781482092	83086.40564	362691.6175
5108	0.08781363317	83085.38237	362691.4448
5109	0.08781019515	83084.97295	362691.3178
5110	0.08780938067	83083.97434	362689.8105
5111	0.08779886628	83078.28271	362684.989
5112	0.08779524549	83076.55456	362684.1552
5113	0.08779279646	83071.47033	362680.6246
5114	0.08779300735	83071.45154	362680.5549
5115	0.08779175924	83070.78019	362680.5941
5116	0.08779108447	83070.23112	362680.4373
5117	0.08779062268	83069.97958	362680.2955
5118	0.08778993864	83068.24202	362678.4738
5119	0.08778824909	83067.25853	362678.2467
5120	0.08778604887	83066.00516	362678.0665
5121	0.08778431818	83062.32042	362673.7554
5122	0.0877836163	83061.70525	362673.5573
5123	0.08778095326	83060.92447	362673.5297
5124	0.08777463289	83052.29737	362668.1732
5125	0.08777342147	83049.34262	362664.8556
5126	0.08776373709	83047.70545	362664.8107
5127	0.08775743404	83046.59736	362664.6895
5128	0.08775497148	83044.55988	362664.1429
5129	0.08774316837	83041.46392	362663.2735
5130	0.08774013351	83037.03296	362663.5473
5131	0.08773845296	83035.91214	362663.3681
5132	0.087737712	83034.89866	362664.0651
5133	0.08773493438	83034.08024	362663.8792
5134	0.08773226292	83029.03831	362657.5615
5135	0.08772525655	83028.10115	362657.4222
5136	0.08772405509	83025.11499	362656.0463
5137	0.0877172021	83023.49563	362655.6786
5138	0.08771706179	83022.67546	362655.2304
5139	0.08771515253	83022.43364	362655.1778
5140	0.08771538983	83022.43269	362655.1382
5141	0.08771368644	83020.29885	362653.8296
5142	0.08770033406	83016.1868	362653.2213
5143	0.08769605148	83012.46236	362650.962
5144	0.0876923766	83010.4604	362650.6886
5145	0.08768871475	83009.01963	362650.5517
5146	0.08768634829	83000.98433	362619.7952
5147	0.08768295896	83000.03467	362619.5778
5148	0.08768073388	82999.4003	362619.3053
5149	0.08767830626	82998.86381	362619.1803
5150	0.08767642689	82997.4734	362618.1065
5151	0.08767291349	82996.60696	362618.0693
5152	0.08766846466	82995.81595	362617.901
5153	0.08766490254	82992.07417	362615.5434
5154	0.08766097824	82989.70167	362614.43
5155	0.08765625569	82988.63683	362614.2915
5156	0.08765463619	82988.21746	362614.1686
5157	0.08765062435	82983.02211	362602.5305
5158	0.0876450868	82981.48622	362602.11
5159	0.08764092242	82980.61307	362602.0448
5160	0.08763986016	82980.02125	362600.4357
5161	0.08763684492	82975.53173	362596.7433
5162	0.0876327705	82973.97424	362596.0373
5163	0.08763132462	82973.07126	362595.7335
5164	0.08763065116	82972.64741	362595.5647
5165	0.0876283593	82971.98412	362595.4275
5166	0.08762172978	82970.41955	362595.1074
5167	0.08762151328	82970.14531	362595.1754
5168	0.08762013267	82964.9629	362588.8375
5169	0.08761954546	82964.22158	362588.6681
5170	0.08761875456	82963.74763	362588.6661
5171	0.08761745007	82962.27925	362587.5104
5172	0.08761721178	82961.76994	362586.6822
5173	0.08761585401	82944.35235	362180.2558
5174	0.08761045689	82943.45484	362180.1
5175	0.08760681521	82936.79497	362173.6533
5176	0.08760360156	82936.0565	362173.4123
5177	0.08759972442	82934.33024	362173.3388
5178	0.08759339367	82931.70613	362172.4664
5179	0.08759180142	82928.11529	362161.471
5180	0.08759022715	82924.49192	362150.0383
5181	0.08758987447	82923.88355	362149.0641
5182	0.08758843073	82922.71693	362148.5308
5183	0.08758525761	82916.89323	362144.1616
5184	0.0875823929	82910.26971	362130.3116
5185	0.08758185956	82908.15767	362129.2716
5186	0.08757266482	82903.78975	362128.306
5187	0.08756976715	82903.05344	362128.0107
5188	0.08756482757	82901.67088	362127.6669
5189	0.08755499325	82899.83345	362127.3029
5190	0.08755400262	82897.82983	362125.9378
5191	0.0875516216	82897.22917	362125.975
5192	0.08754973499	82892.5186	362099.8503
5193	0.08754962757	82892.01763	362099.5586
5194	0.08754862645	82888.8007	362096.0925
5195	0.08754300643	82887.86347	362095.7936
5196	0.08753223601	82883.49896	362094.7822
5197	0.08753178094	82883.20368	362094.7069
5198	0.08751965984	82879.79111	362093.5447
5199	0.08751818911	82879.34178	362093.41
5200	0.08751546395	82878.58766	362093.2448
5201	0.08751521237	82878.25819	362092.9767
5202	0.08751341738	82877.30686	362092.7239
5203	0.0875101796	82872.58413	362081.8207
5204	0.08750693259	82869.94319	362080.996
5205	0.08750520533	82867.29938	362078.9806
5206	0.08750426349	82865.81459	362078.7578
5207	0.08750237527	82864.58963	362078.3868
5208	0.08750175981	82861.51857	362072.7724
5209	0.08749840439	82860.2407	362072.3073
5210	0.08749747693	82858.90273	362071.6594
5211	0.0874960819	82853.17798	362065.3236
5212	0.08749449372	82852.45036	362064.9708
5213	0.08749011599	82848.93785	362055.5824
5214	0.08748561251	82844.97384	362050.8801
5215	0.08748180892	82840.09367	362047.1341
5216	0.08746423486	82836.72924	362046.5813
5217	0.08746014879	82834.07011	362046.0571
5218	0.08745956049	82831.89822	362042.622
5219	0.0874554394	82829.1222	362032.7959
5220	0.08745476621	82828.64969	362032.5773
5221	0.08744992366	82826.7454	362032.4194
5222	0.08744829658	82825.13944	362030.7969
5223	0.08744613705	82824.01988	362030.6668
5224	0.08743623456	82819.30072	362032.7324
5225	0.08743575888	82819.16389	362032.904
5226	0.08743219033	82816.34518	362032.1891
5227	0.08743086864	82814.58909	362030.7316
5228	0.08742685356	82813.29795	362030.5063
5229	0.08742305071	82810.94055	362028.2549
5230	0.08741380144	82807.04606	362027.3929
5231	0.0874111277	82801.84231	362020.6365
5232	0.08740085513	82798.26952	362005.7748
5233	0.0873965716	82797.4785	362005.7237
5234	0.08739203671	82793.94674	362002.203
5235	0.08738926441	82791.80435	362001.3625
5236	0.0873860597	82786.77015	361997.748
5237	0.08738532496	82786.16652	361997.3088
5238	0.08737594466	82784.6581	361997.0459
5239	0.08737418941	82782.46735	361996.5021
5240	0.087368716	82779.04452	361995.0409
5241	0.08736495168	82777.89611	361994.3197
5242	0.08736040797	82776.28488	361994.1606
5243	0.08735858355	82775.3419	361996.0001
5244	0.08735441686	82773.28753	361995.3101
5245	0.08735154972	82772.615	361995.1762
5246	0.08735091861	82772.19669	361995.0827
5247	0.08734997769	82770.69998	361994.6409
5248	0.08734786283	82769.91487	361994.4285
5249	0.08734401741	82768.55675	361994.3744
5250	0.08733683323	82762.5097	361988.8
5251	0.08733592562	82761.05538	361988.4379
5252	0.08733248576	82759.76323	361988.3063
5253	0.08732790344	82755.88471	361982.0118
5254	0.08732276943	82725.53204	361122.4352
5255	0.08731359604	82723.09065	361122.1492
5256	0.08731285099	82722.15882	361121.3364
5257	0.08731067794	82720.88682	361120.4054
5258	0.08730569427	82719.90417	361120.2762
5259	0.08730158477	82718.4833	361119.5894
5260	0.08729792383	82714.04144	361113.6904
5261	0.08729213695	82712.05974	361082.7851
5262	0.0872789775	82708.92753	361081.7674
5263	0.08727720503	82706.85929	361081.1268
5264	0.08727487781	82705.12386	361079.805
5265	0.08727175214	82692.45033	361016.2042
5266	0.08727091147	82691.57034	361015.3745
5267	0.08726776308	82689.06623	361014.6676
5268	0.087262469	82680.31948	361005.02
5269	0.08725836173	82676.78241	361003.1148
5270	0.0872564551	82672.26365	360977.5749
5271	0.08725103377	82667.58609	360975.8069
5272	0.08724809	82667.10807	360975.7037
5273	0.08724004892	82665.41696	360975.4647
5274	0.08723716517	82660.59053	360971.9772
5275	0.08723468519	82659.57284	360969.0865
5276	0.08723363487	82658.65506	360968.597
5277	0.08722145068	82653.79025	360966.9323
5278	0.08721942189	82653.31742	360966.563
5279	0.08720949263	82649.04246	360965.8447
5280	0.0872082739	82647.76023	360965.6264
5281	0.0872074167	82647.3702	360965.3848
5282	0.08720237881	82641.17618	360963.2475
5283	0.08719411157	82639.36475	360962.9342
5284	0.08718975329	82635.96742	360961.8569
5285	0.0871887745	82634.91665	360961.1991
5286	0.08718681935	82632.89612	360960.3236
5287	0.08718288498	82631.47901	360959.7643
5288	0.08717641101	82630.11997	360959.159
5289	0.08717287333	82628.92214	360959.1581
5290	0.08716886347	82627.97854	360958.89
5291	0.08716603227	82623.07256	360954.6885
5292	0.08716464166	82620.98875	360955.067
5293	0.08716328399	82615.34948	360940.3469
5294	0.0871590414	82612.95807	360938.1663
5295	0.08715517887	82609.34421	360935.5708
5296	0.08715171565	82607.40589	360935.0404
5297	0.08715072547	82606.57333	360934.6403
5298	0.08714970034	82606.01873	360935.5967
5299	0.08714731099	82600.40353	360932.8183
5300	0.08714379271	82599.67217	360932.6501
5301	0.08714211359	82598.40226	360932.1575
5302	0.0871400858	82597.29955	360932.0342
5303	0.08713751612	82594.87572	360931.0362
5304	0.0871306076	82592.35231	360931.726
5305	0.08712834207	82580.43978	360902.5932
5306	0.0871116228	82575.64014	360899.6065
5307	0.08710815722	82574.98074	360899.6234
5308	0.0871075934	82572.31944	360893.8903
5309	0.08710706198	82571.91629	360893.996
5310	0.08710611201	82571.26003	360893.6571
5311	0.08710484238	82570.81752	360893.2635
5312	0.0871045893	82569.93926	360892.5798
5313	0.08710328154	82569.04657	360892.2547
5314	0.08710246955	82568.52649	360892.2118
5315	0.08710224858	82568.13884	360892.1759
5316	0.08710190629	82566.97552	360891.4794
5317	0.08710092869	82565.46131	360891.5779
5318	0.08709721588	82562.16691	360889.9002
5319	0.08709364724	82559.51852	360889.0332
5320	0.08708975506	82556.54868	360888.3035
5321	0.08708814577	82555.3837	360888.2743
5322	0.08708347897	82554.58878	360888.2459
5323	0.08708206149	82550.60934	360885.5763
5324	0.0870783288	82546.37701	360881.7695
5325	0.08707642318	82545.98726	360881.6079
5326	0.08707135922	82544.50548	360880.6199
5327	0.08707085883	82544.23389	360880.6358
5328	0.08707051515	82543.67722	360880.3744
5329	0.0870651682	82542.44079	360880.1543
5330	0.08706213348	82539.57533	360878.7807
5331	0.08706243864	82539.57321	360878.7302
5332	0.0870561223	82537.29476	360878.283
5333	0.08704921502	82535.4492	360877.7835
5334	0.08704325811	82525.99718	360868.6875
5335	0.08704068273	82523.4592	360866.5863
5336	0.08703850918	82522.69763	360866.1338
5337	0.08703639546	82522.12619	360866.0123
5338	0.08703238999	82518.34131	360865.2851
5339	0.08702225279	82514.13513	360863.52
5340	0.08701279518	82510.60886	360862.5646
5341	0.08701253738	82510.39681	360862.5615
5342	0.08701045629	82506.63314	360860.5987
5343	0.08700872102	82505.45209	360860.1737
5344	0.08700887345	82505.44899	360860.132
5345	0.08700565789	82502.63839	360858.4496
5346	0.08700432427	82501.94428	360857.8288
5347	0.08700252832	82497.74728	360834.0493
5348	0.08700245164	82497.12416	360833.0731
5349	0.08699379581	82495.861	360832.7972
5350	0.08699063508	82493.92952	360832.1605
5351	0.08698570664	82492.32063	360831.9165
5352	0.0869829061	82490.02202	360830.7429
5353	0.086967584	82485.39976	360829.7889
5354	0.08696298517	82480.64932	360828.0081
5355	0.08695967549	82477.79493	360823.4673
5356	0.08695583145	82473.5256	360822.4625
5357	0.08695162426	82471.74153	360821.5434
5358	0.08694223567	82470.02865	360821.3299
5359	0.08694048551	82466.70289	360819.211
5360	0.08693884426	82466.08108	360819.123
5361	0.08692999008	82464.57719	360819.0007
5362	0.08692811806	82463.72736	360818.5504
5363	0.0869242214	82461.40079	360818.1025
5364	0.08692317567	82460.24755	360817.9408
5365	0.08691718406	82458.97776	360817.4151
5366	0.08691613254	82456.52051	360816.1647
5367	0.08691006746	82455.32132	360815.8957
5368	0.08690794975	82454.28522	360815.6037
5369	0.08690663553	82452.27163	360812.7918
5370	0.08690360077	82450.91325	360812.5389
5371	0.08690142726	82448.94686	360811.6892
5372	0.08689830313	82447.53454	360811.3256
5373	0.08689799146	82447.39715	360811.3395
5374	0.08689393751	82441.83189	360805.3269
5375	0.08689247093	82441.28156	360804.8971
5376	0.08689272294	82441.27948	360804.8581
5377	0.08688608782	82438.88288	360804.0584
5378	0.08688246462	82434.16064	360799.2792
5379	0.0868805933	82429.72977	360796.8676
5380	0.08687068487	82427.44985	360796.0806
5381	0.08686906882	82426.97377	360795.7264
5382	0.08686430419	82425.57728	360794.8254
5383	0.086864	82424.89697	360794.5507
5384	0.08686276183	82417.53073	360752.125
5385	0.0868608392	82416.87858	360751.8582
5386	0.08685542066	82413.70939	360748.7398
5387	0.08685503764	82413.10214	360748.3862
5388	0.0868509169	82409.30081	360746.9976
5389	0.08684791654	82408.65662	360746.8666
5390	0.08684156377	82405.60814	360746.7031
5391	0.08684061695	82404.47597	360739.0882
5392	0.08683441989	82395.79071	360732.7384
5393	0.08683417586	82395.59839	360732.2605
5394	0.08683270733	82390.55941	360719.0402
5395	0.08682979658	82389.83766	360718.8778
5396	0.08682933015	82388.43802	360718.4589
5397	0.0868291384	82387.32202	360716.5124
5398	0.08682529045	82385.67547	360716.0566
5399	0.08682135732	82384.8878	360715.9763
5400	0.08681613076	82381.14393	360668.6585
5401	0.08681095877	82369.73268	360653.1517
5402	0.08680444601	82360.66088	360656.3588
5403	0.08680287392	82358.01735	360655.104
5404	0.08679925186	82354.20822	360653.8152
5405	0.08679766447	82352.8316	360653.2475
5406	0.08679642932	82351.30875	360652.8569
5407	0.08679529379	82350.38065	360652.7015
5408	0.08679259402	82348.42241	360652.8055
5409	0.08679219634	82347.70022	360651.8211
5410	0.08678875824	82343.31923	360643.7197
5411	0.08678733295	82342.85566	360643.3913
5412	0.08678339669	82341.00245	360642.2356
5413	0.0867834184	82340.81112	360642.0492
5414	0.0867779364	82326.73726	360619.2232
5415	0.08677732886	82325.4229	360619.0235
5416	0.08676664787	82323.00668	360618.5693
5417	0.08676518264	82318.28609	360571.3487
5418	0.08676546824	82318.22999	360571.22
5419	0.0867625187	82313.82267	360566.6256
5420	0.08676179477	82313.05836	360566.2187
5421	0.08676019353	82311.92693	360566.6633
5422	0.08675593221	82310.08843	360565.3833
5423	0.08675566622	82309.61993	360565.8843
5424	0.08675301563	82309.12852	360565.7738
5425	0.08674293935	82306.8839	360565.3027
5426	0.08674173263	82305.84963	360565.0009
5427	0.08673906638	82303.17479	360565.2072
5428	0.08673701043	82298.50547	360561.9966
5429	0.08673665269	82295.03945	360550.8848
5430	0.08671808879	82250.92807	360382.3699
5431	0.08671581357	82229.26066	359591.6596
5432	0.08671449448	82227.84494	359591.6075
5433	0.08670742528	82226.51483	359591.4867
5434	0.0867066957	82224.25888	359583.4915
5435	0.08669880545	82222.15474	359581.8288
5436	0.08669681269	82221.56233	359581.8996
5437	0.08669343778	82194.56242	359211.2393
5438	0.08669288913	82194.00733	359209.6844
5439	0.08669294871	82194.00379	359209.6106
5440	0.08669275014	82193.87433	359209.5391
5441	0.08669211474	82191.7788	359207.0251
5442	0.0866873423	82190.31104	359205.8097
5443	0.0866860475	82189.75664	359205.6695
5444	0.08668411538	82189.43697	359205.6309
5445	0.0866827014	82188.61787	359204.8018
5446	0.08668179482	82187.9057	359204.7065
5447	0.08667907023	82186.22539	359203.8232
5448	0.08667858478	82185.88936	359203.4964
5449	0.08667747228	82184.70152	359202.5198
5450	0.08667691325	82183.74304	359202.0672
5451	0.0866734779	82182.25463	359201.9348
5452	0.08666241421	82179.61983	359200.9325
5453	0.08666017831	82177.8244	359200.1742
5454	0.08665399522	82176.82234	359188.1631
5455	0.08665079587	82176.00822	359188.2654
5456	0.08664979383	82175.64477	359187.9905
5457	0.08664457992	82169.65295	359185.6487
5458	0.08664313755	82168.77123	359185.6003
5459	0.08664064299	82166.24242	359188.0202
